long_name;genus;specie;country;gmi_cntry
montifringilla nivalis;montifringilla;nivalis;Croatia;HRV
montifringilla nivalis;montifringilla;nivalis;France;FRA
montifringilla nivalis;montifringilla;nivalis;Germany;DEU
montifringilla nivalis;montifringilla;nivalis;Greece;GRC
montifringilla nivalis;montifringilla;nivalis;Italy;ITA
montifringilla nivalis;montifringilla;nivalis;Liechtenstein;LIE
montifringilla nivalis;montifringilla;nivalis;Macedonia;MKD
montifringilla nivalis;montifringilla;nivalis;Monaco;MCO
montifringilla nivalis;montifringilla;nivalis;Russia;RUS
montifringilla nivalis;montifringilla;nivalis;Slovenia;SVN
montifringilla nivalis;montifringilla;nivalis;Spain;ESP
montifringilla nivalis;montifringilla;nivalis;Switzerland;CHE
montifringilla nivalis;montifringilla;nivalis;Yugoslavia;YUG
morus bassanus;morus;bassanus;Albania;ALB
morus bassanus;morus;bassanus;Belgium;BEL
morus bassanus;morus;bassanus;Bosnia and Herzegovina;BIH
morus bassanus;morus;bassanus;Croatia;HRV
morus bassanus;morus;bassanus;Denmark;DNK
morus bassanus;morus;bassanus;Estonia;EST
morus bassanus;morus;bassanus;Faroe Islands;FRO
morus bassanus;morus;bassanus;Finland;FIN
morus bassanus;morus;bassanus;France;FRA
morus bassanus;morus;bassanus;Germany;DEU
morus bassanus;morus;bassanus;Greece;GRC
morus bassanus;morus;bassanus;Hungary;HUN
morus bassanus;morus;bassanus;Iceland;ISL
morus bassanus;morus;bassanus;Ireland;IRL
morus bassanus;morus;bassanus;Isle of Man;XIM
morus bassanus;morus;bassanus;Italy;ITA
morus bassanus;morus;bassanus;Latvia;LVA
morus bassanus;morus;bassanus;Lithuania;LTU
morus bassanus;morus;bassanus;Monaco;MCO
morus bassanus;morus;bassanus;Netherlands;NLD
morus bassanus;morus;bassanus;Norway;NOR
morus bassanus;morus;bassanus;Poland;POL
morus bassanus;morus;bassanus;Portugal;PRT
morus bassanus;morus;bassanus;Russia;RUS
morus bassanus;morus;bassanus;Slovenia;SVN
morus bassanus;morus;bassanus;Spain;ESP
morus bassanus;morus;bassanus;Sweden;SWE
morus bassanus;morus;bassanus;United Kingdom;GBR
morus bassanus;morus;bassanus;Yugoslavia;YUG
motacilla alba;motacilla;alba;Albania;ALB
motacilla alba;motacilla;alba;Andorra;AND
motacilla alba;motacilla;alba;Austria;AUT
motacilla alba;motacilla;alba;Belgium;BEL
motacilla alba;motacilla;alba;Bosnia and Herzegovina;BIH
motacilla alba;motacilla;alba;Bulgaria;BGR
motacilla alba;motacilla;alba;Byelarus;BLR
motacilla alba;motacilla;alba;Croatia;HRV
motacilla alba;motacilla;alba;Czech Republic;CZE
motacilla alba;motacilla;alba;Denmark;DNK
motacilla alba;motacilla;alba;Estonia;EST
motacilla alba;motacilla;alba;Finland;FIN
motacilla alba;motacilla;alba;France;FRA
motacilla alba;motacilla;alba;Germany;DEU
motacilla alba;motacilla;alba;Greece;GRC
motacilla alba;motacilla;alba;Hungary;HUN
motacilla alba;motacilla;alba;Iceland;ISL
motacilla alba;motacilla;alba;Ireland;IRL
motacilla alba;motacilla;alba;Isle of Man;XIM
motacilla alba;motacilla;alba;Italy;ITA
motacilla alba;motacilla;alba;Latvia;LVA
motacilla alba;motacilla;alba;Liechtenstein;LIE
motacilla alba;motacilla;alba;Lithuania;LTU
motacilla alba;motacilla;alba;Luxembourg;LUX
motacilla alba;motacilla;alba;Macedonia;MKD
motacilla alba;motacilla;alba;Moldova;MDA
motacilla alba;motacilla;alba;Monaco;MCO
motacilla alba;motacilla;alba;Netherlands;NLD
motacilla alba;motacilla;alba;Norway;NOR
motacilla alba;motacilla;alba;Poland;POL
motacilla alba;motacilla;alba;Portugal;PRT
motacilla alba;motacilla;alba;Romania;ROM
motacilla alba;motacilla;alba;Russia;RUS
motacilla alba;motacilla;alba;San Marino;SMR
motacilla alba;motacilla;alba;Slovakia;SVK
motacilla alba;motacilla;alba;Slovenia;SVN
motacilla alba;motacilla;alba;Spain;ESP
motacilla alba;motacilla;alba;Sweden;SWE
motacilla alba;motacilla;alba;Switzerland;CHE
motacilla alba;motacilla;alba;Ukraine;UKR
motacilla alba;motacilla;alba;United Kingdom;GBR
motacilla alba;motacilla;alba;Yugoslavia;YUG
motacilla cinerea;motacilla;cinerea;Albania;ALB
motacilla cinerea;motacilla;cinerea;Andorra;AND
motacilla cinerea;motacilla;cinerea;Austria;AUT
motacilla cinerea;motacilla;cinerea;Belgium;BEL
motacilla cinerea;motacilla;cinerea;Bosnia and Herzegovina;BIH
motacilla cinerea;motacilla;cinerea;Bulgaria;BGR
motacilla cinerea;motacilla;cinerea;Croatia;HRV
motacilla cinerea;motacilla;cinerea;Czech Republic;CZE
motacilla cinerea;motacilla;cinerea;Denmark;DNK
motacilla cinerea;motacilla;cinerea;Finland;FIN
motacilla cinerea;motacilla;cinerea;France;FRA
motacilla cinerea;motacilla;cinerea;Germany;DEU
motacilla cinerea;motacilla;cinerea;Greece;GRC
motacilla cinerea;motacilla;cinerea;Hungary;HUN
motacilla cinerea;motacilla;cinerea;Ireland;IRL
motacilla cinerea;motacilla;cinerea;Isle of Man;XIM
motacilla cinerea;motacilla;cinerea;Italy;ITA
motacilla cinerea;motacilla;cinerea;Liechtenstein;LIE
motacilla cinerea;motacilla;cinerea;Lithuania;LTU
motacilla cinerea;motacilla;cinerea;Luxembourg;LUX
motacilla cinerea;motacilla;cinerea;Macedonia;MKD
motacilla cinerea;motacilla;cinerea;Moldova;MDA
motacilla cinerea;motacilla;cinerea;Monaco;MCO
motacilla cinerea;motacilla;cinerea;Netherlands;NLD
motacilla cinerea;motacilla;cinerea;Norway;NOR
motacilla cinerea;motacilla;cinerea;Poland;POL
motacilla cinerea;motacilla;cinerea;Portugal;PRT
motacilla cinerea;motacilla;cinerea;Romania;ROM
motacilla cinerea;motacilla;cinerea;Russia;RUS
motacilla cinerea;motacilla;cinerea;San Marino;SMR
motacilla cinerea;motacilla;cinerea;Slovakia;SVK
motacilla cinerea;motacilla;cinerea;Slovenia;SVN
motacilla cinerea;motacilla;cinerea;Spain;ESP
motacilla cinerea;motacilla;cinerea;Sweden;SWE
motacilla cinerea;motacilla;cinerea;Switzerland;CHE
motacilla cinerea;motacilla;cinerea;Ukraine;UKR
motacilla cinerea;motacilla;cinerea;United Kingdom;GBR
motacilla cinerea;motacilla;cinerea;Yugoslavia;YUG
motacilla citreola;motacilla;citreola;Byelarus;BLR
motacilla citreola;motacilla;citreola;Latvia;LVA
motacilla citreola;motacilla;citreola;Lithuania;LTU
motacilla citreola;motacilla;citreola;Poland;POL
motacilla citreola;motacilla;citreola;Russia;RUS
motacilla citreola;motacilla;citreola;Ukraine;UKR
motacilla flava;motacilla;flava;Albania;ALB
motacilla flava;motacilla;flava;Austria;AUT
motacilla flava;motacilla;flava;Belgium;BEL
motacilla flava;motacilla;flava;Bosnia and Herzegovina;BIH
motacilla flava;motacilla;flava;Bulgaria;BGR
motacilla flava;motacilla;flava;Byelarus;BLR
motacilla flava;motacilla;flava;Croatia;HRV
motacilla flava;motacilla;flava;Czech Republic;CZE
motacilla flava;motacilla;flava;Denmark;DNK
motacilla flava;motacilla;flava;Estonia;EST
motacilla flava;motacilla;flava;Finland;FIN
motacilla flava;motacilla;flava;France;FRA
motacilla flava;motacilla;flava;Germany;DEU
motacilla flava;motacilla;flava;Greece;GRC
motacilla flava;motacilla;flava;Hungary;HUN
motacilla flava;motacilla;flava;Italy;ITA
motacilla flava;motacilla;flava;Latvia;LVA
motacilla flava;motacilla;flava;Liechtenstein;LIE
motacilla flava;motacilla;flava;Lithuania;LTU
motacilla flava;motacilla;flava;Luxembourg;LUX
motacilla flava;motacilla;flava;Macedonia;MKD
motacilla flava;motacilla;flava;Moldova;MDA
motacilla flava;motacilla;flava;Monaco;MCO
motacilla flava;motacilla;flava;Netherlands;NLD
motacilla flava;motacilla;flava;Norway;NOR
motacilla flava;motacilla;flava;Poland;POL
motacilla flava;motacilla;flava;Portugal;PRT
motacilla flava;motacilla;flava;Romania;ROM
motacilla flava;motacilla;flava;Russia;RUS
motacilla flava;motacilla;flava;San Marino;SMR
motacilla flava;motacilla;flava;Slovakia;SVK
motacilla flava;motacilla;flava;Slovenia;SVN
motacilla flava;motacilla;flava;Spain;ESP
motacilla flava;motacilla;flava;Sweden;SWE
motacilla flava;motacilla;flava;Switzerland;CHE
motacilla flava;motacilla;flava;Ukraine;UKR
motacilla flava;motacilla;flava;United Kingdom;GBR
motacilla flava;motacilla;flava;Yugoslavia;YUG
muscicapa striata;muscicapa;striata;Albania;ALB
muscicapa striata;muscicapa;striata;Andorra;AND
muscicapa striata;muscicapa;striata;Austria;AUT
muscicapa striata;muscicapa;striata;Belgium;BEL
muscicapa striata;muscicapa;striata;Bosnia and Herzegovina;BIH
muscicapa striata;muscicapa;striata;Bulgaria;BGR
muscicapa striata;muscicapa;striata;Byelarus;BLR
muscicapa striata;muscicapa;striata;Croatia;HRV
muscicapa striata;muscicapa;striata;Czech Republic;CZE
muscicapa striata;muscicapa;striata;Denmark;DNK
muscicapa striata;muscicapa;striata;Estonia;EST
muscicapa striata;muscicapa;striata;Finland;FIN
muscicapa striata;muscicapa;striata;France;FRA
muscicapa striata;muscicapa;striata;Germany;DEU
muscicapa striata;muscicapa;striata;Greece;GRC
muscicapa striata;muscicapa;striata;Hungary;HUN
muscicapa striata;muscicapa;striata;Ireland;IRL
muscicapa striata;muscicapa;striata;Isle of Man;XIM
muscicapa striata;muscicapa;striata;Italy;ITA
muscicapa striata;muscicapa;striata;Latvia;LVA
muscicapa striata;muscicapa;striata;Liechtenstein;LIE
muscicapa striata;muscicapa;striata;Lithuania;LTU
muscicapa striata;muscicapa;striata;Luxembourg;LUX
muscicapa striata;muscicapa;striata;Macedonia;MKD
muscicapa striata;muscicapa;striata;Moldova;MDA
muscicapa striata;muscicapa;striata;Monaco;MCO
muscicapa striata;muscicapa;striata;Netherlands;NLD
muscicapa striata;muscicapa;striata;Norway;NOR
muscicapa striata;muscicapa;striata;Poland;POL
muscicapa striata;muscicapa;striata;Portugal;PRT
muscicapa striata;muscicapa;striata;Romania;ROM
muscicapa striata;muscicapa;striata;Russia;RUS
muscicapa striata;muscicapa;striata;San Marino;SMR
muscicapa striata;muscicapa;striata;Slovakia;SVK
muscicapa striata;muscicapa;striata;Slovenia;SVN
muscicapa striata;muscicapa;striata;Spain;ESP
muscicapa striata;muscicapa;striata;Sweden;SWE
muscicapa striata;muscicapa;striata;Switzerland;CHE
muscicapa striata;muscicapa;striata;Ukraine;UKR
muscicapa striata;muscicapa;striata;United Kingdom;GBR
muscicapa striata;muscicapa;striata;Yugoslavia;YUG
mycerobas carnipes;mycerobas;carnipes;Russia;RUS
myiopsitta monachus;myiopsitta;monachus;Belgium;BEL
myiopsitta monachus;myiopsitta;monachus;Italy;ITA
myiopsitta monachus;myiopsitta;monachus;Slovenia;SVN
myiopsitta monachus;myiopsitta;monachus;Spain;ESP
neophron percnopterus;neophron;percnopterus;Albania;ALB
neophron percnopterus;neophron;percnopterus;Andorra;AND
neophron percnopterus;neophron;percnopterus;Bosnia and Herzegovina;BIH
neophron percnopterus;neophron;percnopterus;Bulgaria;BGR
neophron percnopterus;neophron;percnopterus;Croatia;HRV
neophron percnopterus;neophron;percnopterus;France;FRA
neophron percnopterus;neophron;percnopterus;Greece;GRC
neophron percnopterus;neophron;percnopterus;Italy;ITA
neophron percnopterus;neophron;percnopterus;Macedonia;MKD
neophron percnopterus;neophron;percnopterus;Moldova;MDA
neophron percnopterus;neophron;percnopterus;Portugal;PRT
neophron percnopterus;neophron;percnopterus;Romania;ROM
neophron percnopterus;neophron;percnopterus;Russia;RUS
neophron percnopterus;neophron;percnopterus;Spain;ESP
neophron percnopterus;neophron;percnopterus;Ukraine;UKR
neophron percnopterus;neophron;percnopterus;Yugoslavia;YUG
netta rufina;netta;rufina;Albania;ALB
netta rufina;netta;rufina;Austria;AUT
netta rufina;netta;rufina;Bosnia and Herzegovina;BIH
netta rufina;netta;rufina;Bulgaria;BGR
netta rufina;netta;rufina;Croatia;HRV
netta rufina;netta;rufina;Czech Republic;CZE
netta rufina;netta;rufina;France;FRA
netta rufina;netta;rufina;Germany;DEU
netta rufina;netta;rufina;Greece;GRC
netta rufina;netta;rufina;Hungary;HUN
netta rufina;netta;rufina;Italy;ITA
netta rufina;netta;rufina;Macedonia;MKD
netta rufina;netta;rufina;Moldova;MDA
netta rufina;netta;rufina;Netherlands;NLD
netta rufina;netta;rufina;Poland;POL
netta rufina;netta;rufina;Portugal;PRT
netta rufina;netta;rufina;Romania;ROM
netta rufina;netta;rufina;Russia;RUS
netta rufina;netta;rufina;Slovakia;SVK
netta rufina;netta;rufina;Spain;ESP
netta rufina;netta;rufina;Switzerland;CHE
netta rufina;netta;rufina;Ukraine;UKR
netta rufina;netta;rufina;Yugoslavia;YUG
nucifraga caryocatactes;nucifraga;caryocatactes;Albania;ALB
nucifraga caryocatactes;nucifraga;caryocatactes;Austria;AUT
nucifraga caryocatactes;nucifraga;caryocatactes;Belgium;BEL
nucifraga caryocatactes;nucifraga;caryocatactes;Bosnia and Herzegovina;BIH
nucifraga caryocatactes;nucifraga;caryocatactes;Bulgaria;BGR
